,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
5802,20150620,Halle,Roger_Federer,Ivo_Karlovic,104,1,0,2,2,AD-40,1,18,1,0,,2,1,IK,4+ s38 z3*,,,4+s38z3*,,1,,4s38z3*,,1,,1,0,4,,s38z3*,False,False,True,False,False,False,s38z3,s38z3,sz,2,2,1,GM,2,2,3,0,1,0,,,3
5806,20150620,Halle,Roger_Federer,Ivo_Karlovic,108,1,0,2,3,40-0,1,19,1,0,,1,2,RF,4 f38 b2 f3w@,,,4f38b2f3w@,,0,,4f38b2f3w@,,1,,1,0,4,,f38b2f3w@,False,False,False,False,True,False,f38b2f3w,f38b2f3,fbf,3,1,1,GM,1,3,3,0,1,0,,,3
5813,20150620,Halle,Roger_Federer,Ivo_Karlovic,115,1,0,3,4,15-0,1,21,1,0,,1,2,RF,6 f27 f+1 f#,,,6f27f+1f#,,0,,6f27f+1f#,,1,,1,0,6,,f27f+1f#,False,False,False,True,False,False,f27f1f,f27f1f,fff,3,1,1,30-0,0,3,4,0,1,0,,,3
5815,20150620,Halle,Roger_Federer,Ivo_Karlovic,117,1,0,3,4,40-0,1,21,1,0,,1,2,RF,4 s27 r+1*,,,4s27r+1*,,0,,4s27r+1*,,1,,1,0,4,,s27r+1*,False,False,True,False,False,False,s27r1,s27r1,sr,2,1,1,GM,1,4,4,0,1,0,,,3
5827,20150620,Halle,Roger_Federer,Ivo_Karlovic,129,1,0,4,5,40-30,1,23,1,0,,1,2,RF,4 s27 f+3 b1n@,,,4s27f+3b1n@,,0,,4s27f+3b1n@,,1,,1,0,4,,s27f+3b1n@,False,False,False,False,True,False,s27f3b1n,s27f3b1,sfb,3,1,1,GM,1,5,5,0,1,0,,,3
5836,20150620,Halle,Roger_Federer,Ivo_Karlovic,138,1,0,5,6,40-0,1,25,1,0,,1,2,RF,6 f18 f2 s+3 b3*,,,6f18f2s+3b3*,,0,,6f18f2s+3b3*,,1,,1,0,6,,f18f2s+3b3*,False,False,True,False,False,False,f18f2s3b3,f18f2s3b3,ffsb,4,1,1,GM,1,6,6,0,1,0,,,5
5841,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,5,0,0,0,0,40-15,1,1,1,0,,1,2,RF,5 b38 b3 b1w@,,,5b38b3b1w@,,0,,5b38b3b1w@,,1,,1,0,5,,b38b3b1w@,False,False,False,False,True,False,b38b3b1w,b38b3b1,bbb,3,1,1,GM,1,1,0,0,0,0,,,3
5851,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,15,0,0,2,0,15-0,1,3,1,0,,1,2,RF,4 b37 f1*,,,4b37f1*,,0,,4b37f1*,,1,,1,0,4,,b37f1*,False,False,True,False,False,False,b37f1,b37f1,bf,2,1,1,30-0,0,2,0,0,0,0,,,3
5863,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,27,0,0,3,1,40-30,1,5,1,0,,1,2,RF,4 b38 f1 f2 f2 b2 f2 f3 s3 f@,,,4b38f1f2f2b2f2f3s3f@,,0,,4b38f1f2f2b2f2f3s3f@,,1,,1,0,4,,b38f1f2f2b2f2f3s3f@,False,False,False,False,True,False,b38f1f2f2b2f2f3s3f,b38f1f2f2b2f2f3s3f,bfffbffsf,9,1,1,GM,1,4,1,0,0,0,,,9
5889,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,53,0,0,5,3,40-0,1,9,1,0,,1,2,RF,4 b37 b-1*,,,4b37b-1*,,0,,4b37b-1*,,1,,1,0,4,,b37b-1*,False,False,True,False,False,False,b37b1,b37b1,bb,2,1,1,GM,1,6,3,1,1,0,,,3
5894,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,58,1,0,0,0,40-15,1,10,1,0,,2,1,GM,6 b39 f3 s3 f3 b3 b1 f2 b+3*,,,6b39f3s3f3b3b1f2b+3*,,0,,6b39f3s3f3b3b1f2b+3*,,1,,1,0,6,,b39f3s3f3b3b1f2b+3*,False,False,True,False,False,False,b39f3s3f3b3b1f2b3,b39f3s3f3b3b1f2b3,bfsfbbfb,8,2,1,GM,2,0,1,0,1,0,,,9
5904,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,68,1,0,0,2,15-30,1,12,1,0,,2,1,GM,4 b18 r1 f1 f1 f2 b2 z1d@,,,4b18r1f1f1f2b2z1d@,,0,,4b18r1f1f1f2b2z1d@,,1,,1,0,4,,b18r1f1f1f2b2z1d@,False,False,False,False,True,False,b18r1f1f1f2b2z1d,b18r1f1f1f2b2z1,brfffbz,7,2,1,30-30,0,0,2,0,1,0,,,7
5908,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,72,1,0,0,2,AD-40,1,12,1,0,,2,1,GM,6 f28 f3 s+3 b2 v#,,,6f28f3s+3b2v#,,0,,6f28f3s+3b2v#,,1,,1,0,6,,f28f3s+3b2v#,False,False,False,True,False,False,f28f3s3b2v,f28f3s3b2v,ffsbv,5,2,1,GM,2,0,3,0,1,0,,,5
5912,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,76,1,0,0,3,30-15,1,13,1,0,,1,2,RF,4 b18 f1*,,,4b18f1*,,0,,4b18f1*,,1,,1,0,4,,b18f1*,False,False,True,False,False,False,b18f1,b18f1,bf,2,1,1,40-15,0,0,3,0,1,0,,,3
5918,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,82,1,0,1,3,30-15,1,14,1,0,,2,1,GM,6 f28 f1 f@,,,6f28f1f@,,0,,6f28f1f@,,1,,1,0,6,,f28f1f@,False,False,False,False,True,False,f28f1f,f28f1f,fff,3,2,1,40-15,0,1,3,0,1,0,,,3
5919,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,83,1,0,1,3,40-15,1,14,1,0,,2,1,GM,6 b28 f13*,,,6b28f13*,,0,,6b28f13*,,1,,1,0,6,,b28f13*,False,False,True,False,False,False,b28f13,b28f13,bf,2,2,1,GM,2,1,4,0,1,0,,,3
5950,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,114,1,1,0,0,15-0,1,20,1,0,,2,1,GM,6 f37 b3 f3 b3 f3 b3 f1 f2 f2 b2 b3 b2 f2 b2 f3 b3 b2 f1 f3 f1*,,,6f37b3f3b3f3b3f1f2f2b2b3b2f2b2f3b3b2f1f3f1*,,0,,6f37b3f3b3f3b3f1f2f2b2b3b2f2b2f3b3b2f1f3f1*,,1,,1,0,6,,f37b3f3b3f3b3f1f2f2b2b3b2f2b2f3b3b2f1f3f1*,False,False,True,False,False,False,f37b3f3b3f3b3f1f2f2b2b3b2f2b2f3b3b2f1f3f1,f37b3f3b3f3b3f1f2f2b2b3b2f2b2f3b3b2f1f3f1,fbfbfbfffbbbfbfbbfff,20,2,1,30-0,0,0,0,0,1,1,,,21
5956,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,120,1,1,0,0,40-AD,1,20,1,0,,2,1,GM,6 f38 b3 b3 b2 f3 b2 f2 b2 f1 f1 f1 f1 f3 b2 f1 f1 f3 b3 b#,,,6f38b3b3b2f3b2f2b2f1f1f1f1f3b2f1f1f3b3b#,,0,,6f38b3b3b2f3b2f2b2f1f1f1f1f3b2f1f1f3b3b#,,1,,1,0,6,,f38b3b3b2f3b2f2b2f1f1f1f1f3b2f1f1f3b3b#,False,False,False,True,False,False,f38b3b3b2f3b2f2b2f1f1f1f1f3b2f1f1f3b3b,f38b3b3b2f3b2f2b2f1f1f1f1f3b2f1f1f3b3b,fbbbfbfbfffffbfffbb,19,2,1,40-40,0,0,0,0,1,1,,,19
5962,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,126,1,1,1,0,30-15,1,21,1,0,,1,2,RF,4 b38 b1 f#,,,4b38b1f#,,0,,4b38b1f#,,1,,1,0,4,,b38b1f#,False,False,False,True,False,False,b38b1f,b38b1f,bbf,3,1,1,40-15,0,1,0,0,1,1,,,3
5965,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,129,1,1,2,0,15-0,1,22,1,0,,2,1,GM,c6 f29 b3 b3 b3 b2 f2 f1 f2 b2d@,,,6f29b3b3b3b2f2f1f2b2d@,,0,,6f29b3b3b3b2f2f1f2b2d@,,1,,1,0,6,,f29b3b3b3b2f2f1f2b2d@,False,False,False,False,True,False,f29b3b3b3b2f2f1f2b2d,f29b3b3b3b2f2f1f2b2,fbbbbfffb,9,2,1,30-0,0,2,0,0,1,1,,,9
5983,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,147,1,1,3,1,30-40,1,24,1,0,,2,1,GM,6 f37 b1*,,,6f37b1*,,0,,6f37b1*,,1,,1,0,6,,f37b1*,False,False,True,False,False,False,f37b1,f37b1,fb,2,2,1,40-40,0,3,1,0,1,1,,,3
5991,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,155,1,1,3,2,40-30,1,25,1,0,,1,2,RF,4 b38 b3 b3 f3 b3 b3 b3 f+1 f3 z3*,,,4b38b3b3f3b3b3b3f+1f3z3*,,0,,4b38b3b3f3b3b3b3f+1f3z3*,,1,,1,0,4,,b38b3b3f3b3b3b3f+1f3z3*,False,False,True,False,False,False,b38b3b3f3b3b3b3f1f3z3,b38b3b3f3b3b3b3f1f3z3,bbbfbbbffz,10,1,1,GM,1,4,2,0,1,1,,,11
6004,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,168,1,1,4,3,AD-40,1,27,1,0,,1,2,RF,6 f18 f1 f3 b2 b2 f2 f2 f1*,,,6f18f1f3b2b2f2f2f1*,,0,,6f18f1f3b2b2f2f2f1*,,1,,1,0,6,,f18f1f3b2b2f2f2f1*,False,False,True,False,False,False,f18f1f3b2b2f2f2f1,f18f1f3b2b2f2f2f1,fffbbfff,8,1,1,GM,1,5,3,0,1,1,,,9
6006,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,170,1,1,5,3,15-0,1,28,1,0,,2,1,GM,4 b37 z3*,,,4b37z3*,,0,,4b37z3*,,1,,1,0,4,,b37z3*,False,False,True,False,False,False,b37z3,b37z3,bz,2,2,1,30-0,0,5,3,0,1,1,,,3
6014,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,178,1,1,5,4,30-15,1,29,1,0,,1,2,RF,6+ f27 v1 r3 z3*,,,6+f27v1r3z3*,,1,,6f27v1r3z3*,,1,,1,0,6,,f27v1r3z3*,False,False,True,False,False,False,f27v1r3z3,f27v1r3z3,fvrz,4,1,1,40-15,0,5,4,0,1,1,,,5
6027,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,191,2,1,1,0,40-15,1,31,1,0,,1,2,RF,4 b29 b2 f1d@,,,4b29b2f1d@,,0,,4b29b2f1d@,,1,,1,0,4,,b29b2f1d@,False,False,False,False,True,False,b29b2f1d,b29b2f1,bbf,3,1,1,GM,1,2,0,0,2,1,,,3
6029,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,193,2,1,2,0,15-0,1,32,1,0,,2,1,GM,6 f17 f1 f2 b+3 b1 v3 r2@,,,6f17f1f2b+3b1v3r2@,,0,,6f17f1f2b+3b1v3r2@,,1,,1,0,6,,f17f1f2b+3b1v3r2@,False,False,False,False,True,False,f17f1f2b3b1v3r2,f17f1f2b3b1v3r2,fffbbvr,7,2,1,30-0,0,2,0,0,2,1,,,7
6031,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,195,2,1,2,0,30-15,1,32,1,0,,2,1,GM,6 f28 b3 b2 f2 f1 f2 f1 f2 f1n@,,,6f28b3b2f2f1f2f1f2f1n@,,0,,6f28b3b2f2f1f2f1f2f1n@,,1,,1,0,6,,f28b3b2f2f1f2f1f2f1n@,False,False,False,False,True,False,f28b3b2f2f1f2f1f2f1n,f28b3b2f2f1f2f1f2f1,fbbffffff,9,2,1,40-15,0,2,0,0,2,1,,,9
6046,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,210,2,1,4,1,40-0,1,35,1,0,,1,2,RF,4 b29 f2 b2 f3 s3 f3*,,,4b29f2b2f3s3f3*,,0,,4b29f2b2f3s3f3*,,1,,1,0,4,,b29f2b2f3s3f3*,False,False,True,False,False,False,b29f2b2f3s3f3,b29f2b2f3s3f3,bfbfsf,6,1,1,GM,1,5,1,0,2,1,,,7
6056,20150531,Roland_Garros,Roger_Federer,Gael_Monfils,220,2,1,5,1,40-AD,1,36,1,0,,2,1,GM,6 f28 f1 f;2 f1 f1 h3*,,,6f28f1f;2f1f1h3*,,0,,6f28f1f;2f1f1h3*,,1,,1,0,6,,f28f1f;2f1f1h3*,False,False,True,False,False,False,f28f1f2f1f1h3,f28f1f2f1f1h3,fffffh,6,2,1,40-40,0,5,1,0,2,1,,,7
6060,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,4 b29 f1*,,,4b29f1*,,0,,4b29f1*,,1,,1,0,4,,b29f1*,False,False,True,False,False,False,b29f1,b29f1,bf,2,1,1,30-0,0,0,0,0,0,0,,,3
6071,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,13,0,0,1,1,40-15,1,3,1,0,,1,2,RF,4 f28 f1*,,,4f28f1*,,0,,4f28f1*,,1,,1,0,4,,f28f1*,False,False,True,False,False,False,f28f1,f28f1,ff,2,1,1,GM,1,2,1,0,0,0,,,3
6073,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,15,0,0,2,1,15-0,1,4,1,0,,2,1,TB,4 s37 f1*,,,4s37f1*,,0,,4s37f1*,,1,,1,0,4,,s37f1*,False,False,True,False,False,False,s37f1,s37f1,sf,2,2,1,30-0,0,2,1,0,0,0,,,3
6101,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,43,0,0,5,3,15-40,1,9,1,0,,1,2,RF,6 b28 f1*,,,6b28f1*,,0,,6b28f1*,,1,,1,0,6,,b28f1*,False,False,True,False,False,False,b28f1,b28f1,bf,2,1,1,30-40,0,5,3,0,0,0,,,3
6106,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,48,0,0,5,3,AD-40,1,9,1,0,,1,2,RF,4 b27 f3*,,,4b27f3*,,0,,4b27f3*,,1,,1,0,4,,b27f3*,False,False,True,False,False,False,b27f3,b27f3,bf,2,1,1,GM,1,6,3,1,1,0,,,3
6112,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,54,1,0,0,0,40-30,1,10,1,0,,2,1,TB,4 b29 f3 b2 f3 b3 b3 b3 b3 b2 b1 f2d@,,,4b29f3b2f3b3b3b3b3b2b1f2d@,,0,,4b29f3b2f3b3b3b3b3b2b1f2d@,,1,,1,0,4,,b29f3b2f3b3b3b3b3b2b1f2d@,False,False,False,False,True,False,b29f3b2f3b3b3b3b3b2b1f2d,b29f3b2f3b3b3b3b3b2b1f2,bfbfbbbbbbf,11,2,1,GM,2,0,1,0,1,0,,,11
6117,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,59,1,0,0,1,40-15,1,11,1,0,,1,2,RF,4 f28 s+3 b3n#,,,4f28s+3b3n#,,0,,4f28s+3b3n#,,1,,1,0,4,,f28s+3b3n#,False,False,False,True,False,False,f28s3b3n,f28s3b3,fsb,3,1,1,GM,1,1,1,0,1,0,,,3
6121,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,63,1,0,1,1,30-15,1,12,1,0,,2,1,TB,c6 f28 f3 b1n@,,,6f28f3b1n@,,0,,6f28f3b1n@,,1,,1,0,6,,f28f3b1n@,False,False,False,False,True,False,f28f3b1n,f28f3b1,ffb,3,2,1,40-15,0,1,1,0,1,0,,,3
6126,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,68,1,0,1,2,40-0,1,13,1,0,,1,2,RF,4 b27 f1*,,,4b27f1*,,0,,4b27f1*,,1,,1,0,4,,b27f1*,False,False,True,False,False,False,b27f1,b27f1,bf,2,1,1,GM,1,2,2,0,1,0,,,3
6128,20150515,Rome_Masters,Roger_Federer,Tomas_Berdych,70,1,0,2,2,15-0,1,14,1,0,,2,1,TB,6 f38 b2 f#,,,6f38b2f#,,0,,6f38b2f#,,1,,1,0,6,,f38b2f#,False,False,False,True,False,False,f38b2f,f38b2f,fbf,3,2,1,30-0,0,2,2,0,1,0,,,3
6163,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,11,0,0,1,0,30-40,1,2,1,0,,2,1,KA,6 f28 f2 s3 s2 f3 b2 f2d@,,,6f28f2s3s2f3b2f2d@,,0,,6f28f2s3s2f3b2f2d@,,1,,1,0,6,,f28f2s3s2f3b2f2d@,False,False,False,False,True,False,f28f2s3s2f3b2f2d,f28f2s3s2f3b2f2,ffssfbf,7,2,1,40-40,0,1,0,0,0,0,,,7
6167,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,15,0,0,2,0,0-15,1,3,1,0,,1,2,RF,4 b27 f-1*,,,4b27f-1*,,0,,4b27f-1*,,1,,1,0,4,,b27f-1*,False,False,True,False,False,False,b27f1,b27f1,bf,2,1,1,15-15,0,2,0,0,0,0,,,3
6169,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,17,0,0,2,0,15-30,1,3,1,0,,1,2,RF,4 b37 b1*,,,4b37b1*,,0,,4b37b1*,,1,,1,0,4,,b37b1*,False,False,True,False,False,False,b37b1,b37b1,bb,2,1,1,30-30,0,2,0,0,0,0,,,3
6173,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,21,0,0,3,0,15-0,1,4,1,0,,2,1,KA,4 s17 f+3 s#,,,4s17f+3s#,,0,,4s17f+3s#,,1,,1,0,4,,s17f+3s#,False,False,False,True,False,False,s17f3s,s17f3s,sfs,3,2,1,30-0,0,3,0,0,0,0,,,3
6185,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,33,0,0,4,1,40-0,1,6,1,0,,2,1,KA,5 s27 f-3*,,,5s27f-3*,,0,,5s27f-3*,,1,,1,0,5,,s27f-3*,False,False,True,False,False,False,s27f3,s27f3,sf,2,2,1,GM,2,4,2,0,0,0,,,3
6187,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,35,0,0,4,2,15-0,1,7,1,0,,1,2,RF,6 f38 b2 b3 b2 f2 f2 b3y1*,,,6f38b2b3b2f2f2b3y1*,,0,,6f38b2b3b2f2f2b3y1*,,1,,1,0,6,,f38b2b3b2f2f2b3y1*,False,False,True,False,False,False,f38b2b3b2f2f2b3y1,f38b2b3b2f2f2b3y1,fbbbffby,8,1,1,30-0,0,4,2,0,0,0,,,9
6190,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,38,0,0,4,2,40-15,1,7,1,0,,1,2,RF,6+ b17u-3 s3 z1*,,,6+b17u-3s3z1*,,1,,6b17u-3s3z1*,,1,,1,0,6,,b17u-3s3z1*,False,False,True,False,False,False,b17u3s3z1,b17u3s3z1,busz,4,1,1,GM,1,5,2,0,0,0,,,5
6214,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,62,1,0,2,0,40-0,1,12,1,0,,2,1,KA,4 s39 b3y1n@,,,4s39b3y1n@,,0,,4s39b3y1n@,,1,,1,0,4,,s39b3y1n@,False,False,False,False,True,False,s39b3y1n,s39b3y1,sby,3,2,1,GM,2,2,1,0,1,0,,,3
6231,20150514,Rome_Masters,Roger_Federer,Kevin_Anderson,79,1,0,4,2,0-15,1,16,1,0,,2,1,KA,6 f29 f3 s1d@,,,6f29f3s1d@,,0,,6f29f3s1d@,,1,,1,0,6,,f29f3s1d@,False,False,False,False,True,False,f29f3s1d,f29f3s1,ffs,3,2,1,15-15,0,4,2,0,1,0,,,3
6273,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,4+ b27 v1*,,,4+b27v1*,,1,,4b27v1*,,1,,1,0,4,,b27v1*,False,False,True,False,False,False,b27v1,b27v1,bv,2,1,1,30-0,0,0,0,0,0,0,,,3
6279,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,8,0,0,1,0,15-30,1,2,1,0,,2,1,PC,4 s38 b3 b2 f3 b3 b3 b3 f1 f2 f3 s2d#,,,4s38b3b2f3b3b3b3f1f2f3s2d#,,0,,4s38b3b2f3b3b3b3f1f2f3s2d#,,1,,1,0,4,,s38b3b2f3b3b3b3f1f2f3s2d#,False,False,False,True,False,False,s38b3b2f3b3b3b3f1f2f3s2d,s38b3b2f3b3b3b3f1f2f3s2,sbbfbbbfffs,11,2,1,30-30,0,1,0,0,0,0,,,11
6281,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,10,0,0,1,0,30-40,1,2,1,0,,2,1,PC,c4 s27 f-1 f#,,,4s27f-1f#,,0,,4s27f-1f#,,1,,1,0,4,,s27f-1f#,False,False,False,True,False,False,s27f1f,s27f1f,sff,3,2,1,40-40,0,1,0,0,0,0,,,3
6289,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,18,0,0,2,0,15-0,1,3,1,0,,1,2,RF,4 b27 f2*,,,4b27f2*,,0,,4b27f2*,,1,,1,0,4,,b27f2*,False,False,True,False,False,False,b27f2,b27f2,bf,2,1,1,30-0,0,2,0,0,0,0,,,3
6314,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,43,0,0,4,1,40-30,1,6,1,0,,2,1,PC,5 b28 f1 f1 f3 b3 b3 b2 f2 b2 b2y1 r1 f2 b-3*,,,5b28f1f1f3b3b3b2f2b2b2y1r1f2b-3*,,0,,5b28f1f1f3b3b3b2f2b2b2y1r1f2b-3*,,1,,1,0,5,,b28f1f1f3b3b3b2f2b2b2y1r1f2b-3*,False,False,True,False,False,False,b28f1f1f3b3b3b2f2b2b2y1r1f2b3,b28f1f1f3b3b3b2f2b2b2y1r1f2b3,bfffbbbfbbyrfb,14,2,1,GM,2,4,2,0,0,0,,,15
6322,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,51,0,0,5,2,40-0,1,8,1,0,,2,1,PC,4 s37 f+3 b2 z1*,,,4s37f+3b2z1*,,0,,4s37f+3b2z1*,,1,,1,0,4,,s37f+3b2z1*,False,False,True,False,False,False,s37f3b2z1,s37f3b2z1,sfbz,4,2,1,GM,2,5,3,0,0,0,,,5
6324,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,53,0,0,5,3,15-0,1,9,1,0,,1,2,RF,6 f29 f2 b2d#,,,6f29f2b2d#,,0,,6f29f2b2d#,,1,,1,0,6,,f29f2b2d#,False,False,False,True,False,False,f29f2b2d,f29f2b2,ffb,3,1,1,30-0,0,5,3,0,0,0,,,3
6342,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,71,1,0,0,1,30-15,1,11,1,0,,1,2,RF,4 b28 f+3 b2 v1*,,,4b28f+3b2v1*,,0,,4b28f+3b2v1*,,1,,1,0,4,,b28f+3b2v1*,False,False,True,False,False,False,b28f3b2v1,b28f3b2v1,bfbv,4,1,1,40-15,0,0,1,0,1,0,,,5
6353,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,82,1,0,1,2,40-15,1,13,1,0,,1,2,RF,4+ f;28 z2*,,,4+f;28z2*,,1,,4f;28z2*,,1,,1,0,4,,f;28z2*,False,False,True,False,False,False,f28z2,f28z2,fz,2,1,1,GM,1,2,2,0,1,0,,,3
6358,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,87,1,0,2,2,15-40,1,14,1,0,,2,1,PC,6 b39 b3 b3 b3 b2 f2 b2d@,,,6b39b3b3b3b2f2b2d@,,0,,6b39b3b3b3b2f2b2d@,,1,,1,0,6,,b39b3b3b3b2f2b2d@,False,False,False,False,True,False,b39b3b3b3b2f2b2d,b39b3b3b3b2f2b2,bbbbbfb,7,2,1,30-40,0,2,2,0,1,0,,,7
6363,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,92,1,0,2,3,15-0,1,15,1,0,,1,2,RF,4 b28 f3 s2n#,,,4b28f3s2n#,,0,,4b28f3s2n#,,1,,1,0,4,,b28f3s2n#,False,False,False,True,False,False,b28f3s2n,b28f3s2,bfs,3,1,1,30-0,0,2,3,0,1,0,,,3
6373,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,102,1,0,4,3,15-30,1,17,1,0,,1,2,RF,6 f37 b3 b3 f3 s2 f+1 f3w#,,,6f37b3b3f3s2f+1f3w#,,0,,6f37b3b3f3s2f+1f3w#,,1,,1,0,6,,f37b3b3f3s2f+1f3w#,False,False,False,True,False,False,f37b3b3f3s2f1f3w,f37b3b3f3s2f1f3,fbbfsff,7,1,1,30-30,0,4,3,0,1,0,,,7
6379,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,108,1,0,4,4,0-40,1,18,1,0,,2,1,PC,4 b38 f1 f2 f2 b2 f1 f#,,,4b38f1f2f2b2f1f#,,0,,4b38f1f2f2b2f1f#,,1,,1,0,4,,b38f1f2f2b2f1f#,False,False,False,True,False,False,b38f1f2f2b2f1f,b38f1f2f2b2f1f,bfffbff,7,2,1,15-40,0,4,4,0,1,0,,,7
6380,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,109,1,0,4,4,15-40,1,18,1,0,,2,1,PC,6 b28 f2 b2 f2 b2d#,,,6b28f2b2f2b2d#,,0,,6b28f2b2f2b2d#,,1,,1,0,6,,b28f2b2f2b2d#,False,False,False,True,False,False,b28f2b2f2b2d,b28f2b2f2b2,bfbfb,5,2,1,30-40,0,4,4,0,1,0,,,5
6381,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,110,1,0,4,4,30-40,1,18,1,0,,2,1,PC,4 b28 f1 f3w#,,,4b28f1f3w#,,0,,4b28f1f3w#,,1,,1,0,4,,b28f1f3w#,False,False,False,True,False,False,b28f1f3w,b28f1f3,bff,3,2,1,40-40,0,4,4,0,1,0,,,3
6383,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,112,1,0,4,4,AD-40,1,18,1,0,,2,1,PC,4 b38 f2 f1 f2 b2 f3 b2 f1 r2 f1 f1n#,,,4b38f2f1f2b2f3b2f1r2f1f1n#,,0,,4b38f2f1f2b2f3b2f1r2f1f1n#,,1,,1,0,4,,b38f2f1f2b2f3b2f1r2f1f1n#,False,False,False,True,False,False,b38f2f1f2b2f3b2f1r2f1f1n,b38f2f1f2b2f3b2f1r2f1f1,bfffbfbfrff,11,2,1,GM,2,4,5,0,1,0,,,11
6385,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,114,1,0,4,5,15-0,1,19,1,0,,1,2,RF,4 b;3y1*,,,4b;3y1*,,0,,4b;3y1*,,1,,1,0,4,,b;3y1*,False,False,True,False,False,False,b3y1,b3y1,by,2,1,1,30-0,0,4,5,0,1,0,,,3
6393,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,122,1,0,5,5,40-30,1,20,1,0,,2,1,PC,4 b38 b2 r2y3*,,,4b38b2r2y3*,,0,,4b38b2r2y3*,,1,,1,0,4,,b38b2r2y3*,False,False,True,False,False,False,b38b2r2y3,b38b2r2y3,bbry,4,2,1,GM,2,5,6,0,1,0,,,5
6395,20150503,Istanbul,Roger_Federer,Pablo_Cuevas,124,1,0,5,6,15-0,1,21,1,0,,1,2,RF,4 b38 b1*,,,4b38b1*,,0,,4b38b1*,,1,,1,0,4,,b38b1*,False,False,True,False,False,False,b38b1,b38b1,bb,2,1,1,30-0,0,5,6,0,1,0,,,3
