,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
22316,20060129,Australian_Open,Roger_Federer,Marcos_Baghdatis,210,2,1,2,0,0-0,0,33,1,0,,1,2,RF,4 r27 f3*,,,4r27f3*,,0,,4r27f3*,,1,,1,0,4,,r27f3*,False,False,True,False,False,False,r27f3,r27f3,rf,2,1,1,15-0,0,2,0,0,2,1,,,3
22330,20060129,Australian_Open,Roger_Federer,Marcos_Baghdatis,224,2,1,3,0,40-40,0,34,1,0,,2,1,MB,6 b27 f+3 m3 f-3*,,,6b27f+3m3f-3*,,0,,6b27f+3m3f-3*,,1,,1,0,6,,b27f+3m3f-3*,False,False,True,False,False,False,b27f3m3f3,b27f3m3f3,bfmf,4,2,1,AD-40,0,3,0,0,2,1,,,5
22332,20060129,Australian_Open,Roger_Federer,Marcos_Baghdatis,226,2,1,3,1,0-0,0,35,1,0,,1,2,RF,5 r38 b1 f2; f-1*,,,5r38b1f2;f-1*,,0,,5r38b1f2;f-1*,,1,,1,0,5,,r38b1f2;f-1*,False,False,True,False,False,False,r38b1f2f1,r38b1f2f1,rbff,4,1,1,15-0,0,3,1,0,2,1,,,5
22338,20060129,Australian_Open,Roger_Federer,Marcos_Baghdatis,232,2,1,3,1,40-40,0,35,1,0,,1,2,RF,4 r29 f1*,,,4r29f1*,,0,,4r29f1*,,1,,1,0,4,,r29f1*,False,False,True,False,False,False,r29f1,r29f1,rf,2,1,1,AD-40,0,3,1,0,2,1,,,3
22358,20060129,Australian_Open,Roger_Federer,Marcos_Baghdatis,252,2,1,4,2,40-40,0,37,1,0,,1,2,RF,6 s28 f+3 b3 z2 f1 v3*,,,6s28f+3b3z2f1v3*,,0,,6s28f+3b3z2f1v3*,,1,,1,0,6,,s28f+3b3z2f1v3*,False,False,True,False,False,False,s28f3b3z2f1v3,s28f3b3z2f1v3,sfbzfv,6,1,1,AD-40,0,4,2,0,2,1,,,7
22371,20060107,Doha,Roger_Federer,Gael_Monfils,7,0,0,0,1,0-0,0,2 (1),1,0,,2,1,GM,4 f28 b3 b3 b3 f2 f1 f2 b2 f1n@,,,4f28b3b3b3f2f1f2b2f1n@,,0,,4f28b3b3b3f2f1f2b2f1n@,,1,,1,0,4,,f28b3b3b3f2f1f2b2f1n@,False,False,False,False,True,False,f28b3b3b3f2f1f2b2f1n,f28b3b3b3f2f1f2b2f1,fbbbfffbf,9,2,1,15-0,0,0,1,0,0,0,,,9
22393,20060107,Doha,Roger_Federer,Gael_Monfils,29,0,0,1,2,30-30,0,4 (5),1,0,,2,1,GM,6 s28 f1*,,,6s28f1*,,0,,6s28f1*,,1,,1,0,6,,s28f1*,False,False,True,False,False,False,s28f1,s28f1,sf,2,2,1,40-30,0,1,2,0,0,0,,,3
22419,20060107,Doha,Roger_Federer,Gael_Monfils,55,0,0,3,3,30-0,0,7 (3),1,0,,1,2,RF,6 b28 f+3 b2n#,,,6b28f+3b2n#,,0,,6b28f+3b2n#,,1,,1,0,6,,b28f+3b2n#,False,False,False,True,False,False,b28f3b2n,b28f3b2,bfb,3,1,1,40-0,0,3,3,0,0,0,,,3
22423,20060107,Doha,Roger_Federer,Gael_Monfils,59,0,0,4,3,15-15,0,8 (3),1,0,,2,1,GM,5 s28 f3 f1n@,,,5s28f3f1n@,,0,,5s28f3f1n@,,1,,1,0,5,,s28f3f1n@,False,False,False,False,True,False,s28f3f1n,s28f3f1,sff,3,2,1,30-15,0,4,3,0,0,0,,,3
22442,20060107,Doha,Roger_Federer,Gael_Monfils,78,1,0,1,0,15-15,0,11 (3),1,0,,1,2,RF,4 f18 f+1 f2 v3 s1w#,,,4f18f+1f2v3s1w#,,0,,4f18f+1f2v3s1w#,,1,,1,0,4,,f18f+1f2v3s1w#,False,False,False,True,False,False,f18f1f2v3s1w,f18f1f2v3s1,fffvs,5,1,1,30-15,0,1,0,0,1,0,,,5
22471,20060107,Doha,Roger_Federer,Gael_Monfils,107,1,0,2,2,40-40,0,14 (11),1,0,,2,1,GM,c6 s27 f+1 f2 v3*,,,6s27f+1f2v3*,,0,,6s27f+1f2v3*,,1,,1,0,6,,s27f+1f2v3*,False,False,True,False,False,False,s27f1f2v3,s27f1f2v3,sffv,4,2,1,AD-40,0,2,2,0,1,0,,,5
22512,20060107,Doha,Roger_Federer,Gael_Monfils,148,1,0,5,6,0-0,0,21 (1),1,0,,1,2,RF,5 b18 f3 b2d#,,,5b18f3b2d#,,0,,5b18f3b2d#,,1,,1,0,5,,b18f3b2d#,False,False,False,True,False,False,b18f3b2d,b18f3b2,bfb,3,1,1,15-0,0,5,6,0,1,0,,,3
22545,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,28,0,0,2,2,30-30,0,5,1,0,,1,2,RF,5 f29 f3 b3 b1 f1n@,,,5f29f3b3b1f1n@,,0,,5f29f3b3b1f1n@,,1,,1,0,5,,f29f3b3b1f1n@,False,False,False,False,True,False,f29f3b3b1f1n,f29f3b3b1f1,ffbbf,5,1,1,40-30,0,2,2,0,0,0,,,5
22549,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,32,0,0,3,2,0-30,0,6,1,0,,2,1,DN,6 s29 b3 b3 b3 s3 f1 f2d@,,,6s29b3b3b3s3f1f2d@,,0,,6s29b3b3b3s3f1f2d@,,1,,1,0,6,,s29b3b3b3s3f1f2d@,False,False,False,False,True,False,s29b3b3b3s3f1f2d,s29b3b3b3s3f1f2,sbbbsff,7,2,1,15-30,0,3,2,0,0,0,,,7
22553,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,36,0,0,3,2,40-40,0,6,1,0,,2,1,DN,5 s29 b3 s3 b3 b3 b1 f3 b3 s1 f2 b2n@,,,5s29b3s3b3b3b1f3b3s1f2b2n@,,0,,5s29b3s3b3b3b1f3b3s1f2b2n@,,1,,1,0,5,,s29b3s3b3b3b1f3b3s1f2b2n@,False,False,False,False,True,False,s29b3s3b3b3b1f3b3s1f2b2n,s29b3s3b3b3b1f3b3s1f2b2,sbsbbbfbsfb,11,2,1,AD-40,0,3,2,0,0,0,,,11
22563,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,46,0,0,4,3,0-0,0,8,1,0,,2,1,DN,6 b29 f1 f2 f3 s3n@,,,6b29f1f2f3s3n@,,0,,6b29f1f2f3s3n@,,1,,1,0,6,,b29f1f2f3s3n@,False,False,False,False,True,False,b29f1f2f3s3n,b29f1f2f3s3,bfffs,5,2,1,15-0,0,4,3,0,0,0,,,5
22578,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,61,0,0,5,4,30-30,0,10,1,0,,2,1,DN,5 b29 f3 s2n#,,,5b29f3s2n#,,0,,5b29f3s2n#,,1,,1,0,5,,b29f3s2n#,False,False,False,True,False,False,b29f3s2n,b29f3s2,bfs,3,2,1,40-30,0,5,4,0,0,0,,,3
22586,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,69,0,0,5,5,40-40,0,11,1,0,,1,2,RF,6 b27 f3+*,,,6b27f3+*,,0,,6b27f3+*,,1,,1,0,6,,b27f3+*,False,False,True,False,False,False,b27f3,b27f3,bf,2,1,1,AD-40,0,5,5,0,0,0,,,3
22588,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,71,0,0,6,5,0-0,0,12,1,0,,2,1,DN,6 s28 f3+ m3 o3*,,,6s28f3+m3o3*,,0,,6s28f3+m3o3*,,1,,1,0,6,,s28f3+m3o3*,False,False,True,False,False,False,s28f3m3o3,s28f3m3o3,sfmo,4,2,1,15-0,0,6,5,0,0,0,,,5
22604,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,98,1,0,0,1,40-40,0,15,1,0,,1,2,RF,4 f29 f1 f3+ s3 z1d#,,,4f29f1f3+s3z1d#,,0,,4f29f1f3+s3z1d#,,1,,1,0,4,,f29f1f3+s3z1d#,False,False,False,True,False,False,f29f1f3s3z1d,f29f1f3s3z1,fffsz,5,1,1,AD-40,0,0,1,0,1,0,,,5
22616,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,110,1,0,1,2,0-0,0,17,1,0,,1,2,RF,6 b28 f2+ b3 z1*,,,6b28f2+b3z1*,,0,,6b28f2+b3z1*,,1,,1,0,6,,b28f2+b3z1*,False,False,True,False,False,False,b28f2b3z1,b28f2b3z1,bfbz,4,1,1,15-0,0,1,2,0,1,0,,,5
22620,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,114,1,0,2,2,0-0,0,18,1,0,,2,1,DN,4 f29 f2 f3 s2 j2 f3 s3 s3 b2n@,,,4f29f2f3s2j2f3s3s3b2n@,,0,,4f29f2f3s2j2f3s3s3b2n@,,1,,1,0,4,,f29f2f3s2j2f3s3s3b2n@,False,False,False,False,True,False,f29f2f3s2j2f3s3s3b2n,f29f2f3s2j2f3s3s3b2,fffsjfssb,9,2,1,15-0,0,2,2,0,1,0,,,9
22622,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,116,1,0,2,2,15-15,0,18,1,0,,2,1,DN,5 b28 f3 s3 b3 b3 b1 f1 f2 b2d@,,,5b28f3s3b3b3b1f1f2b2d@,,0,,5b28f3s3b3b3b1f1f2b2d@,,1,,1,0,5,,b28f3s3b3b3b1f1f2b2d@,False,False,False,False,True,False,b28f3s3b3b3b1f1f2b2d,b28f3s3b3b3b1f1f2b2,bfsbbbffb,9,2,1,30-15,0,2,2,0,1,0,,,9
22626,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,120,1,0,2,2,40-40,0,18,1,0,,2,1,DN,5 s28 b3 s3 b2 f1 f2 b3x@,,,5s28b3s3b2f1f2b3x@,,0,,5s28b3s3b2f1f2b3x@,,1,,1,0,5,,s28b3s3b2f1f2b3x@,False,False,False,False,True,False,s28b3s3b2f1f2b3x,s28b3s3b2f1f2b3,sbsbffb,7,2,1,AD-40,0,2,2,0,1,0,,,7
22632,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,126,1,0,2,2,40-40,0,18,1,0,,2,1,DN,6 s18 f1*,,,6s18f1*,,0,,6s18f1*,,1,,1,0,6,,s18f1*,False,False,True,False,False,False,s18f1,s18f1,sf,2,2,1,AD-40,0,2,2,0,1,0,,,3
22636,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,130,1,0,3,2,0-0,0,19,1,0,,1,2,RF,6 b29 f1 f1 f1 f2 b2 f3 s+3 m2 o3 b3n#,,,6b29f1f1f1f2b2f3s+3m2o3b3n#,,0,,6b29f1f1f1f2b2f3s+3m2o3b3n#,,1,,1,0,6,,b29f1f1f1f2b2f3s+3m2o3b3n#,False,False,False,True,False,False,b29f1f1f1f2b2f3s3m2o3b3n,b29f1f1f1f2b2f3s3m2o3b3,bffffbfsmob,11,1,1,15-0,0,3,2,0,1,0,,,11
22648,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,142,1,0,4,2,30-0,0,20,1,0,,2,1,DN,5 b28 b3 b3y3y1 r3 z3 z1*,,,5b28b3b3y3y1r3z3z1*,,0,,5b28b3b3y3y1r3z3z1*,,1,,1,0,5,,b28b3b3y3y1r3z3z1*,False,False,True,False,False,False,b28b3b3y3y1r3z3z1,b28b3b3y3y1r3z3z1,bbbyyrzz,8,2,1,40-0,0,4,2,0,1,0,,,9
22663,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,157,1,0,4,5,30-30,0,23,1,0,,1,2,RF,6 m37 o3*,,,6m37o3*,,0,,6m37o3*,,1,,1,0,6,,m37o3*,False,False,True,False,False,False,m37o3,m37o3,mo,2,1,1,40-30,0,4,5,0,1,0,,,3
22673,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,167,1,0,5,6,0-0,0,25,1,0,,1,2,RF,c5 b28 f3+ s#,,,5b28f3+s#,,0,,5b28f3+s#,,1,,1,0,5,,b28f3+s#,False,False,False,True,False,False,b28f3s,b28f3s,bfs,3,1,1,15-0,0,5,6,0,1,0,,,3
22677,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,171,1,0,5,6,30-30,0,25,1,0,,1,2,RF,6 b29 f1 f1 f1 f2 b3 b2 f1 r#,,,6b29f1f1f1f2b3b2f1r#,,0,,6b29f1f1f1f2b3b2f1r#,,1,,1,0,6,,b29f1f1f1f2b3b2f1r#,False,False,False,True,False,False,b29f1f1f1f2b3b2f1r,b29f1f1f1f2b3b2f1r,bffffbbfr,9,1,1,40-30,0,5,6,0,1,0,,,9
22689,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,207,2,0,0,1,30-30,0,28,1,0,,2,1,DN,5 b29 b3 s3 f1; f2 f2 b2 f1 f1n@,,,5b29b3s3f1;f2f2b2f1f1n@,,0,,5b29b3s3f1;f2f2b2f1f1n@,,1,,1,0,5,,b29b3s3f1;f2f2b2f1f1n@,False,False,False,False,True,False,b29b3s3f1f2f2b2f1f1n,b29b3s3f1f2f2b2f1f1,bbsfffbff,9,2,1,40-30,0,0,1,0,2,0,,,9
22695,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,213,2,0,0,2,30-30,0,29,1,0,,1,2,RF,4 f28 f1 f3 f3 b2n@,,,4f28f1f3f3b2n@,,0,,4f28f1f3f3b2n@,,1,,1,0,4,,f28f1f3f3b2n@,False,False,False,False,True,False,f28f1f3f3b2n,f28f1f3f3b2,ffffb,5,1,1,40-30,0,0,2,0,2,0,,,5
22703,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,221,2,0,1,2,40-40,0,30,1,0,,2,1,DN,4 f28 b3+ b3 z1*,,,4f28b3+b3z1*,,0,,4f28b3+b3z1*,,1,,1,0,4,,f28b3+b3z1*,False,False,True,False,False,False,f28b3b3z1,f28b3b3z1,fbbz,4,2,1,AD-40,0,1,2,0,2,0,,,5
22705,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,223,2,0,1,3,0-0,0,31,1,0,,1,2,RF,6 s29 j1*,,,6s29j1*,,0,,6s29j1*,,1,,1,0,6,,s29j1*,False,False,True,False,False,False,s29j1,s29j1,sj,2,1,1,15-0,0,1,3,0,2,0,,,3
22707,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,225,2,0,1,3,30-0,0,31,1,0,,1,2,RF,5 b29 f2 b3 s2 f1 f1 f#,,,5b29f2b3s2f1f1f#,,0,,5b29f2b3s2f1f1f#,,1,,1,0,5,,b29f2b3s2f1f1f#,False,False,False,True,False,False,b29f2b3s2f1f1f,b29f2b3s2f1f1f,bfbsfff,7,1,1,40-0,0,1,3,0,2,0,,,7
22711,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,229,2,0,2,3,15-15,0,32,1,0,,2,1,DN,5 f27 b3 s3; s-2 f#,,,5f27b3s3;s-2f#,,0,,5f27b3s3;s-2f#,,1,,1,0,5,,f27b3s3;s-2f#,False,False,False,True,False,False,f27b3s3s2f,f27b3s3s2f,fbssf,5,2,1,30-15,0,2,3,0,2,0,,,5
22746,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,264,2,1,1,0,0-30,0,36,1,0,,2,1,DN,5 s29 f3 s3 b3 b2 b1 r2 f+3 s#,,,5s29f3s3b3b2b1r2f+3s#,,0,,5s29f3s3b3b2b1r2f+3s#,,1,,1,0,5,,s29f3s3b3b2b1r2f+3s#,False,False,False,True,False,False,s29f3s3b3b2b1r2f3s,s29f3s3b3b2b1r2f3s,sfsbbbrfs,9,2,1,15-30,0,1,0,0,2,1,,,9
22748,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,266,2,1,1,0,30-30,0,36,1,0,,2,1,DN,6 s27 b3 b2 b1 r2 f3+ s3 z3 b3n#,,,6s27b3b2b1r2f3+s3z3b3n#,,0,,6s27b3b2b1r2f3+s3z3b3n#,,1,,1,0,6,,s27b3b2b1r2f3+s3z3b3n#,False,False,False,True,False,False,s27b3b2b1r2f3s3z3b3n,s27b3b2b1r2f3s3z3b3,sbbbrfszb,9,2,1,40-30,0,1,0,0,2,1,,,9
22756,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,274,2,1,1,2,15-15,0,38,1,0,,2,1,DN,6 b18 f1 r2 f+1 f1 h3*,,,6b18f1r2f+1f1h3*,,0,,6b18f1r2f+1f1h3*,,1,,1,0,6,,b18f1r2f+1f1h3*,False,False,True,False,False,False,b18f1r2f1f1h3,b18f1r2f1f1h3,bfrffh,6,2,1,30-15,0,1,2,0,2,1,,,7
22760,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,278,2,1,1,3,0-0,0,39,1,0,,1,2,RF,4 f18 f2*,,,4f18f2*,,0,,4f18f2*,,1,,1,0,4,,f18f2*,False,False,True,False,False,False,f18f2,f18f2,ff,2,1,1,15-0,0,1,3,0,2,1,,,3
22762,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,280,2,1,1,3,30-0,0,39,1,0,,1,2,RF,4 r28 f3*,,,4r28f3*,,0,,4r28f3*,,1,,1,0,4,,r28f3*,False,False,True,False,False,False,r28f3,r28f3,rf,2,1,1,40-0,0,1,3,0,2,1,,,3
22774,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,292,2,1,1,4,0-0,0,40,1,0,,2,1,DN,6 b+39 b3 b-#,,,6b+39b3b-#,,0,,6b+39b3b-#,,1,,1,0,6,,b+39b3b-#,False,False,False,True,False,False,b39b3b,b39b3b,bbb,3,2,1,15-0,0,1,4,0,2,1,,,3
22784,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,302,2,2,0,0,15-15,0,42,1,0,,2,1,DN,5 b38 b3 b1 r3 b3w@,,,5b38b3b1r3b3w@,,0,,5b38b3b1r3b3w@,,1,,1,0,5,,b38b3b1r3b3w@,False,False,False,False,True,False,b38b3b1r3b3w,b38b3b1r3b3,bbbrb,5,2,1,30-15,0,0,0,0,2,2,,,5
22792,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,310,2,2,0,2,0-0,0,44,1,0,,2,1,DN,5 b29 f2 b3 b3 b1 f3 b3 b1*,,,5b29f2b3b3b1f3b3b1*,,0,,5b29f2b3b3b1f3b3b1*,,1,,1,0,5,,b29f2b3b3b1f3b3b1*,False,False,True,False,False,False,b29f2b3b3b1f3b3b1,b29f2b3b3b1f3b3b1,bfbbbfbb,8,2,1,15-0,0,0,2,0,2,2,,,9
22803,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,321,2,2,0,4,0-0,0,46,1,0,,2,1,DN,6 s28 b3 s3 b1 f1n#,,,6s28b3s3b1f1n#,,0,,6s28b3s3b1f1n#,,1,,1,0,6,,s28b3s3b1f1n#,False,False,False,True,False,False,s28b3s3b1f1n,s28b3s3b1f1,sbsbf,5,2,1,15-0,0,0,4,0,2,2,,,5
22811,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,329,2,2,1,4,15-15,0,47,1,0,,1,2,RF,6 m28 o3 m2 o3 b1 v2 l-3 o2 v#,,,6m28o3m2o3b1v2l-3o2v#,,0,,6m28o3m2o3b1v2l-3o2v#,,1,,1,0,6,,m28o3m2o3b1v2l-3o2v#,False,False,False,True,False,False,m28o3m2o3b1v2l3o2v,m28o3m2o3b1v2l3o2v,momobvlov,9,1,1,30-15,0,1,4,0,2,2,,,9
22827,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,345,2,2,3,4,0-0,0,49,1,0,,1,2,RF,4+ f27 v3 m2 o2*,,,4+f27v3m2o2*,,1,,4f27v3m2o2*,,1,,1,0,4,,f27v3m2o2*,False,False,True,False,False,False,f27v3m2o2,f27v3m2o2,fvmo,4,1,1,15-0,0,3,4,0,2,2,,,5
22833,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,351,2,2,3,4,40-40,0,49,1,0,,1,2,RF,6+ b27 v2 m2 o3*,,,6+b27v2m2o3*,,1,,6b27v2m2o3*,,1,,1,0,6,,b27v2m2o3*,False,False,True,False,False,False,b27v2m2o3,b27v2m2o3,bvmo,4,1,1,AD-40,0,3,4,0,2,2,,,5
22835,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,353,2,2,4,4,0-0,0,50,1,0,,2,1,DN,4 f19 f3 s#,,,4f19f3s#,,0,,4f19f3s#,,1,,1,0,4,,f19f3s#,False,False,False,True,False,False,f19f3s,f19f3s,ffs,3,2,1,15-0,0,4,4,0,2,2,,,3
22842,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,360,2,2,4,5,15-15,0,51,1,0,,1,2,RF,6 b27 h3 b1w#,,,6b27h3b1w#,,0,,6b27h3b1w#,,1,,1,0,6,,b27h3b1w#,False,False,False,True,False,False,b27h3b1w,b27h3b1,bhb,3,1,1,30-15,0,4,5,0,2,2,,,3
22851,20051120,Masters_Cup,Roger_Federer,David_Nalbandian,369,2,2,6,5,0-0,0,53,1,0,,1,2,RF,4+ f27 z3 m3n#,,,4+f27z3m3n#,,1,,4f27z3m3n#,,1,,1,0,4,,f27z3m3n#,False,False,False,True,False,False,f27z3m3n,f27z3m3,fzm,3,1,1,15-0,0,6,5,0,2,2,,,3
22879,20051002,Bangkok,Roger_Federer,Andy_Murray,23,0,0,3,1,0-0,0,5,1,0,,1,2,RF,4 f28 s3 s2 f+2 f3n#,,,4f28s3s2f+2f3n#,,0,,4f28s3s2f+2f3n#,,1,,1,0,4,,f28s3s2f+2f3n#,False,False,False,True,False,False,f28s3s2f2f3n,f28s3s2f2f3,fssff,5,1,1,15-0,0,3,1,0,0,0,,,5
22899,20051002,Bangkok,Roger_Federer,Andy_Murray,43,0,0,4,1,40-40,0,6,1,0,,2,1,AM,4 f18 f3*,,,4f18f3*,,0,,4f18f3*,,1,,1,0,4,,f18f3*,False,False,True,False,False,False,f18f3,f18f3,ff,2,2,1,AD-40,0,4,1,0,0,0,,,3
22901,20051002,Bangkok,Roger_Federer,Andy_Murray,45,0,0,4,2,0-0,0,7,1,0,,1,2,RF,5 b28 j3*,,,5b28j3*,,0,,5b28j3*,,1,,1,0,5,,b28j3*,False,False,True,False,False,False,b28j3,b28j3,bj,2,1,1,15-0,0,4,2,0,0,0,,,3
22907,20051002,Bangkok,Roger_Federer,Andy_Murray,51,0,0,4,2,40-40,0,7,1,0,,1,2,RF,4 f28 f+3 b2 z;2*,,,4f28f+3b2z;2*,,0,,4f28f+3b2z;2*,,1,,1,0,4,,f28f+3b2z;2*,False,False,True,False,False,False,f28f3b2z2,f28f3b2z2,ffbz,4,1,1,AD-40,0,4,2,0,0,0,,,5
22917,20051002,Bangkok,Roger_Federer,Andy_Murray,61,0,0,5,3,0-0,0,9,1,0,,1,2,RF,c6 b28 f2 b3 b3 b2 b3 b2d@,,,6b28f2b3b3b2b3b2d@,,0,,6b28f2b3b3b2b3b2d@,,1,,1,0,6,,b28f2b3b3b2b3b2d@,False,False,False,False,True,False,b28f2b3b3b2b3b2d,b28f2b3b3b2b3b2,bfbbbbb,7,1,1,15-0,0,5,3,0,0,0,,,7
22919,20051002,Bangkok,Roger_Federer,Andy_Murray,63,0,0,5,3,15-15,0,9,1,0,,1,2,RF,5 b28 b3y3 s3 m2 p3 m2 o1*,,,5b28b3y3s3m2p3m2o1*,,0,,5b28b3y3s3m2p3m2o1*,,1,,1,0,5,,b28b3y3s3m2p3m2o1*,False,False,True,False,False,False,b28b3y3s3m2p3m2o1,b28b3y3s3m2p3m2o1,bbysmpmo,8,1,1,30-15,0,5,3,0,0,0,,,9
22929,20051002,Bangkok,Roger_Federer,Andy_Murray,73,1,0,1,0,0-0,0,11,1,0,,1,2,RF,5 b28 f+1*,,,5b28f+1*,,0,,5b28f+1*,,1,,1,0,5,,b28f+1*,False,False,True,False,False,False,b28f1,b28f1,bf,2,1,1,15-0,0,1,0,0,1,0,,,3
22934,20051002,Bangkok,Roger_Federer,Andy_Murray,78,1,0,2,0,0-0,0,12,1,0,,2,1,AM,4 f29 b2 f+1 f1 v2n#,,,4f29b2f+1f1v2n#,,0,,4f29b2f+1f1v2n#,,1,,1,0,4,,f29b2f+1f1v2n#,False,False,False,True,False,False,f29b2f1f1v2n,f29b2f1f1v2,fbffv,5,2,1,15-0,0,2,0,0,1,0,,,5
22950,20051002,Bangkok,Roger_Federer,Andy_Murray,94,1,0,3,1,40-40,0,14,1,0,,2,1,AM,6 s28 f3 b3 s3 b2 f1 f2d#,,,6s28f3b3s3b2f1f2d#,,0,,6s28f3b3s3b2f1f2d#,,1,,1,0,6,,s28f3b3s3b2f1f2d#,False,False,False,True,False,False,s28f3b3s3b2f1f2d,s28f3b3s3b2f1f2,sfbsbff,7,2,1,AD-40,0,3,1,0,1,0,,,7
22981,20051002,Bangkok,Roger_Federer,Andy_Murray,125,1,0,4,5,0-0,0,19,1,0,,1,2,RF,6 s28 j+2 f2 v1 l2 o3*,,,6s28j+2f2v1l2o3*,,0,,6s28j+2f2v1l2o3*,,1,,1,0,6,,s28j+2f2v1l2o3*,False,False,True,False,False,False,s28j2f2v1l2o3,s28j2f2v1l2o3,sjfvlo,6,1,1,15-0,0,4,5,0,1,0,,,7
23010,20050911,US_Open,Roger_Federer,Andre_Agassi,12,0,0,1,1,0-0,0,3,1,0,,1,2,RF,5 b19 f3*,,,5b19f3*,,0,,5b19f3*,,1,,1,0,5,,b19f3*,False,False,True,False,False,False,b19f3,b19f3,bf,2,1,1,15-0,0,1,1,0,0,0,,,3
23012,20050911,US_Open,Roger_Federer,Andre_Agassi,14,0,0,1,1,15-15,0,3,1,0,,1,2,RF,4 f18 f1 f2 f+3 s!#,,,4f18f1f2f+3s!#,,0,,4f18f1f2f+3s!#,,1,,1,0,4,,f18f1f2f+3s!#,False,False,False,True,False,False,f18f1f2f3s!,f18f1f2f3s,ffffs,5,1,1,30-15,0,1,1,0,0,0,,,5
23020,20050911,US_Open,Roger_Federer,Andre_Agassi,22,0,0,2,1,30-30,0,4,1,0,,2,1,AA,6 s18 f3 s3 f3 s2 f3 b2 f1 f3d#,,,6s18f3s3f3s2f3b2f1f3d#,,0,,6s18f3s3f3s2f3b2f1f3d#,,1,,1,0,6,,s18f3s3f3s2f3b2f1f3d#,False,False,False,True,False,False,s18f3s3f3s2f3b2f1f3d,s18f3s3f3s2f3b2f1f3,sfsfsfbff,9,2,1,40-30,0,2,1,0,0,0,,,9
23022,20050911,US_Open,Roger_Federer,Andre_Agassi,24,0,0,2,1,40-40,0,4,1,0,,2,1,AA,5 s29 b3 b2n@,,,5s29b3b2n@,,0,,5s29b3b2n@,,1,,1,0,5,,s29b3b2n@,False,False,False,False,True,False,s29b3b2n,s29b3b2,sbb,3,2,1,AD-40,0,2,1,0,0,0,,,3
23061,20050911,US_Open,Roger_Federer,Andre_Agassi,63,0,0,5,3,40-40,0,9,1,0,,1,2,RF,4 f27 f+3 s1n#,,,4f27f+3s1n#,,0,,4f27f+3s1n#,,1,,1,0,4,,f27f+3s1n#,False,False,False,True,False,False,f27f3s1n,f27f3s1,ffs,3,1,1,AD-40,0,5,3,0,0,0,,,3
23063,20050911,US_Open,Roger_Federer,Andre_Agassi,65,0,0,5,3,40-40,0,9,1,0,,1,2,RF,4 f37 f3*,,,4f37f3*,,0,,4f37f3*,,1,,1,0,4,,f37f3*,False,False,True,False,False,False,f37f3,f37f3,ff,2,1,1,AD-40,0,5,3,0,0,0,,,3
